ax,ay,az,gx,gy,gz
0.083984,-0.702393,0.775879,208.557250,23.977098,-15.946565
-0.080811,-0.591309,0.861816,184.282440,12.358779,-7.572519
-0.023193,-0.569336,0.937012,171.824430,11.282443,16.580153
0.013916,-0.455566,0.975342,174.053440,16.374046,9.137404
-0.043701,-0.327148,1.002930,173.007630,-2.129771,-6.603054
0.054688,-0.183350,0.997559,146.091600,5.885496,-4.458015
-0.002686,-0.124512,1.029785,109.534350,16.656488,-1.496183
-0.030518,-0.083740,1.068604,77.816795,5.908397,3.045802
0.112549,-0.125732,1.129639,68.938934,11.923664,9.664123
0.067383,-0.071045,1.136963,65.969467,25.236641,0.000000
-0.138916,0.046875,1.063721,44.603054,18.793894,8.465649
-0.112061,0.035889,1.060791,25.610687,2.580153,21.992367
-0.005371,-0.020752,1.071045,22.755726,0.755725,15.793893
0.012451,-0.026367,1.073730,36.152672,-0.320611,5.473282
-0.043945,0.086426,1.006592,36.473282,-9.015267,3.267176
-0.019287,0.085938,0.979248,10.740458,-14.816793,10.702291
0.017822,-0.030273,1.032471,4.557252,-9.190840,16.832062
0.027588,0.011719,1.023193,14.145039,-13.633588,14.015267
0.008789,0.091797,1.016357,8.679389,-20.145039,11.885496
0.045166,0.021973,1.062012,-5.725191,-16.236641,19.770992
0.051514,0.013428,1.014893,-14.786260,3.961832,25.198473
-0.016846,0.018311,1.080566,-16.503817,7.824428,10.854961
-0.068604,0.072510,1.087158,-12.519084,-13.793893,3.923664
0.058350,0.049561,1.110840,-8.564885,-21.030535,5.725191
0.130615,0.045410,1.092285,-9.274809,-3.236641,-3.885496
-0.010010,0.040527,1.122803,-17.541985,7.022901,-0.916031
0.009766,0.021240,1.143555,-17.923664,0.297710,6.908397
0.078613,-0.025391,1.147705,-9.053435,-5.099236,4.213740
0.088135,-0.016113,1.124756,1.160305,3.335878,2.641221
-0.002441,0.034180,1.074463,-4.374046,7.511450,3.480916
-0.063232,0.067871,1.084229,-11.259542,-0.320611,5.091603
0.084229,-0.002930,1.116455,-3.419847,-7.305344,7.625954
0.082764,0.043457,1.086670,1.229008,-1.580153,-3.809160
0.019287,0.063721,1.081055,-5.106870,1.305344,-4.687023
0.008057,0.041260,1.073486,-9.083969,0.763359,0.061069
0.059326,0.016113,1.112549,-2.877863,0.511450,2.259542
0.036133,0.060791,1.088135,1.572519,1.755725,-6.885496
-0.010010,0.061768,1.062988,-4.801527,0.885496,-4.442748
0.001221,0.059814,1.079102,-12.687023,-1.580153,3.839695
0.080078,0.015381,1.094238,-12.076336,0.587786,3.496183
0.060059,0.013184,1.097656,-5.694656,2.503817,0.183206
0.009277,0.044189,1.089111,-3.656489,-0.106870,-1.030534
-0.010742,0.064453,1.083984,-10.648855,-2.671756,1.954198
0.048584,0.020020,1.123535,-14.007633,-4.038168,5.251908
0.096680,-0.007080,1.143555,-8.519084,2.847328,-0.251908
0.027832,0.018066,1.118164,-8.625955,7.137404,-0.694656
0.008057,0.016113,1.095459,-10.267176,4.885496,2.274809
0.011963,0.015381,1.090820,-7.938931,3.717557,1.870229
0.028564,0.023926,1.084229,-5.633588,1.175573,-1.503817
0.035400,0.017822,1.086182,-6.091603,-1.503817,-2.038168
0.045410,0.011475,1.084473,-6.908397,1.519084,-0.992366
0.019531,0.030518,1.072266,-10.137404,1.984733,0.572519
0.034668,0.010010,1.087891,-11.404580,1.114504,0.618321
0.023438,0.022949,1.088867,-10.381680,-1.778626,-1.450382
0.052490,-0.037354,1.122314,-10.366412,2.061069,1.190840
0.032471,-0.021484,1.121826,-4.633588,6.083970,3.671756
-0.006104,0.018311,1.088379,-5.312977,2.786260,2.175573
0.001709,0.026367,1.092041,-10.671756,0.145038,1.038168
0.028320,-0.002930,1.082764,-12.633588,1.358779,-0.450382
0.018066,-0.026611,1.093994,-8.267176,-2.435115,2.221374
0.040771,0.007813,1.095703,-5.427481,-1.740458,3.625954
0.020508,0.020996,1.078857,-10.381680,-0.633588,1.832061
0.039795,-0.019043,1.102295,-9.870229,-1.534351,1.664122
0.045166,-0.001465,1.093506,-9.473283,2.625954,1.557252
0.036377,-0.018066,1.093750,-11.503817,2.229008,0.183206
0.022461,-0.021973,1.092285,-10.816793,-0.641221,0.625954
0.042969,-0.011719,1.109863,-8.450381,-1.206107,-0.580153
0.035156,-0.030518,1.092773,-9.961832,4.916030,-0.206107
0.010254,-0.027832,1.094482,-12.129771,6.244275,2.206107
0.001709,-0.035889,1.090088,-11.396947,0.442748,1.900763
0.036133,-0.041016,1.097900,-9.236641,1.038168,1.312977
0.017822,-0.036133,1.092285,-8.503817,1.244275,2.038168
0.016846,-0.031738,1.081543,-8.580153,0.083969,3.465649
0.015869,-0.033691,1.111572,-4.511450,-3.122137,1.305344
0.032715,-0.022949,1.107422,-1.778626,-1.984733,-0.076336
0.031494,-0.023682,1.095947,-4.259542,0.274809,-0.358779
0.029785,-0.034180,1.102783,-5.145038,-0.801527,0.145038
0.034912,-0.039795,1.105225,-6.122138,0.748092,0.519084
0.028564,-0.035645,1.095459,-7.488550,2.160305,1.931298
0.036621,-0.037598,1.104736,-6.717557,1.885496,2.290076
0.020752,-0.032959,1.094727,-6.458015,1.267176,2.122137
0.009766,-0.030518,1.083252,-8.854961,0.809160,4.503817
0.035889,-0.045410,1.100098,-8.129771,2.305344,4.183206
0.020020,-0.028076,1.095703,-4.145038,-0.656489,2.274809
0.032471,-0.022461,1.101563,-0.007634,-1.938931,-1.992366
0.099365,-0.012939,1.092285,-2.229008,1.465649,-9.381680
0.034912,-0.019775,1.085449,-7.526718,3.595420,-1.030534
0.023682,-0.045654,1.106689,-7.030534,5.244275,-0.198473
0.000732,-0.044922,1.070801,-4.282443,3.389313,-2.396947
-0.012939,-0.063965,1.078857,-3.442748,-0.801527,0.862595
0.016357,-0.059082,1.095459,-1.748092,-4.160306,4.679389
0.047119,-0.039063,1.085693,0.320611,-2.580153,1.885496
0.027588,0.000488,1.099609,-0.961832,-0.694656,-2.664122
0.016357,-0.017090,1.077881,-4.824428,-1.877863,-0.916031
0.035645,-0.036133,1.110107,-6.251908,0.473282,2.618321
0.035400,-0.024902,1.095947,-7.259542,4.763359,2.000000
0.017334,-0.019287,1.096680,-7.847328,4.198473,1.656489
0.024170,-0.038330,1.088867,-6.061069,1.038168,-1.099237
0.015869,-0.026855,1.093506,-3.893130,-1.099237,-0.366412
0.042480,-0.019775,1.095703,-2.526718,-2.648855,0.183206
0.031250,-0.015381,1.097900,-3.755725,-2.129771,-0.839695
0.034180,-0.040039,1.085205,-4.404580,-2.305344,-0.763359
0.011475,-0.038574,1.107666,-5.099236,-2.847328,0.061069
0.020508,-0.022705,1.112549,-2.404580,-5.145038,0.847328
0.034668,-0.014893,1.085449,-1.015267,-4.885496,0.198473
0.044189,-0.040039,1.081543,-2.068702,-2.725191,0.282443
0.017090,-0.027100,1.095459,-0.396947,-0.954198,-0.404580
0.048096,-0.012939,1.104004,2.786260,-1.641221,-1.305344
0.035645,-0.003418,1.088623,1.969466,-4.152672,-1.351145
0.040039,-0.017334,1.095459,-0.870229,-3.198473,0.175573
0.046387,-0.018311,1.092285,-4.854962,-0.412214,1.839695
0.041016,-0.010010,1.100098,-7.358778,-0.175573,1.312977
0.042725,-0.010010,1.096436,-7.091603,-0.381679,-0.259542
0.032959,-0.018555,1.102051,-6.427481,-3.511450,-0.847328
0.038086,0.006348,1.115723,-7.427481,-4.351145,-0.328244
0.041748,-0.022217,1.093262,-9.610687,-1.908397,0.183206
0.024414,-0.006592,1.095947,-11.061069,-0.801527,4.900764
0.034912,0.007568,1.115967,-12.419847,-6.717557,5.748092
0.036621,-0.028564,1.116455,-12.244275,-11.068703,2.702290
0.063721,-0.036865,1.096924,-10.870229,-15.496183,1.343511
0.092285,-0.058105,1.070313,-5.954198,-7.167939,1.473282
0.054199,-0.020264,1.105469,-4.503817,-0.335878,4.778626
0.044189,0.008057,1.145020,-2.778626,3.473282,0.984733
0.080566,0.018555,1.123291,-3.358779,-7.099236,-3.465649
0.095215,-0.026855,1.128906,1.290076,-8.305344,-6.190840
0.100342,-0.046387,1.087402,8.328244,0.282443,-3.770992
0.072266,-0.050781,1.073975,6.312977,5.480916,1.274809
0.051514,-0.022705,1.083740,-3.297710,5.038168,5.465649
0.048340,0.012451,1.103760,-8.229008,5.351145,-13.893129
0.080078,-0.006348,1.107910,-5.137404,14.076336,-30.305344
0.092529,-0.031250,1.104980,-0.206107,20.099237,-28.977098
0.074707,0.010254,1.104980,5.801527,25.061069,-10.503817
0.044678,0.034180,1.129883,9.656488,13.923664,4.572519
0.035400,-0.024658,1.099609,10.007633,6.633588,2.748092
0.035400,-0.025635,1.091797,18.740458,15.770992,-6.786260
0.010742,0.000000,1.084473,21.022902,18.931297,-7.748092
-0.005127,0.010742,1.058594,15.015267,11.396947,-1.748092
0.018311,0.008789,1.071777,7.458015,0.068702,2.229008
0.051514,0.010010,1.078125,10.496183,0.664122,3.977099
0.025146,0.022461,1.063477,11.374045,6.351145,6.671756
0.005859,0.030273,1.071777,7.656488,4.175572,9.549619
0.009766,0.063965,1.084961,3.786260,-3.198473,11.480916
0.005127,0.066162,1.099854,5.916030,-7.030534,12.007633
0.016357,0.072021,1.092773,9.839695,-4.755725,6.969466
0.010498,0.103271,1.116211,18.656488,-2.977099,3.374046
0.002197,0.137939,1.110596,15.488549,-5.786260,3.969466
0.006348,0.130371,1.104980,7.847328,-8.351145,4.893130
0.031006,0.122559,1.133789,20.053434,-6.732824,0.458015
0.052490,0.123047,1.155029,44.000000,-3.335878,-9.488549
0.041748,0.151367,1.118652,55.954197,9.809160,-9.244275
0.012451,0.171143,1.073486,59.824429,7.045802,-3.503817
0.019531,0.161865,1.067871,65.297707,7.740458,-0.412214
0.032471,0.199707,1.085449,76.580154,9.366412,-2.656489
0.044678,0.237305,1.094238,87.885498,14.114504,-5.229008
0.034668,0.306641,1.064209,103.404580,24.297710,-1.396947
-0.009766,0.335938,1.043945,108.755720,25.786259,3.778626
-0.013428,0.390869,1.066162,109.870230,19.908398,6.541985
-0.058594,0.543701,1.049316,97.725189,12.458015,4.587786
-0.023682,0.533203,0.997070,88.793892,18.183207,-1.809160
-0.034180,0.490967,0.929932,95.106873,26.183207,0.496183
-0.063477,0.537598,0.882324,103.603050,21.213741,10.839695
-0.107178,0.648682,0.888184,111.229000,-2.160305,12.908397
-0.085205,0.726074,0.823975,109.824420,-22.007633,12.572519
-0.052246,0.664063,0.751465,117.381680,-17.885496,14.297709
-0.022705,0.663574,0.737549,120.771000,-11.580153,19.732824
0.006348,0.846924,0.738281,117.679390,-18.061069,26.305344
-0.006836,0.883789,0.673096,103.160310,-26.312977,22.038168
0.008301,0.776611,0.605225,99.427483,-19.763359,17.015266
0.010498,0.761963,0.574463,102.893130,-9.267176,16.458015
0.056641,0.902344,0.559570,100.259540,-11.267176,15.740458
0.070557,0.959229,0.548584,90.442749,-15.648855,10.236641
0.070801,0.906250,0.459473,84.442749,-12.412213,4.534351
0.084961,0.865723,0.429688,89.847328,-2.206107,3.305344
0.064697,0.916748,0.382568,86.236641,0.809160,1.496183
0.085449,1.005371,0.351318,77.068703,-4.809160,0.198473
0.073486,1.016846,0.270264,61.045803,-3.114504,2.374046
0.081299,0.992676,0.246338,50.083969,0.442748,2.786260
0.061523,1.000244,0.228760,38.801525,0.129771,3.496183
0.050293,1.000488,0.203369,26.946566,-3.519084,5.633588
0.059570,0.981934,0.206055,23.030535,-6.389313,4.618320
0.083008,0.972168,0.202393,25.870230,-4.236641,4.732824
0.085449,1.025879,0.168213,26.244274,-0.938931,4.908397
0.079590,1.052002,0.171631,25.068703,-5.977099,4.580153
0.098633,1.020508,0.127441,19.038168,-11.809160,5.732824
0.104980,1.014404,0.144531,17.099237,-8.114504,7.221374
0.092285,1.010010,0.142090,20.206106,-1.633588,6.053435
0.063477,1.021240,0.130127,19.099237,-5.778626,6.732824
0.088623,1.007813,0.113770,9.114504,-11.419847,8.129771
0.149170,1.020996,0.140625,13.167939,-2.251908,2.519084
0.116699,1.004883,0.125000,18.992367,7.167939,-0.366412
0.085449,1.011475,0.092041,9.259542,6.076336,-2.427481
0.084961,1.011475,0.081055,1.160305,5.832061,-2.297710
0.033936,0.950928,0.078613,2.374046,6.877862,-0.366412
0.176025,1.098633,0.102783,7.961832,3.633588,2.885496
0.079102,1.032471,0.073730,4.900764,2.198473,-0.740458
0.066895,1.017090,0.067871,-3.648855,3.152672,1.358779
0.098145,1.027588,0.063965,-9.061069,2.244275,2.534351
0.102539,1.013672,0.082520,-5.916030,2.351145,1.450382
0.097168,0.995850,0.069336,-5.679389,0.274809,0.343511
0.099365,1.014160,0.074951,-8.473283,-0.526718,2.931298
0.107666,1.021729,0.091553,-7.786260,-1.572519,2.702290
0.128418,1.000977,0.089844,-5.992366,-0.969466,1.206107
0.111328,1.010254,0.083740,-4.106870,1.366412,0.847328
0.111328,1.018555,0.087891,-4.977099,-0.160305,-0.083969
0.104004,1.021240,0.090820,-6.213740,-2.114504,-0.351145
0.107666,1.008301,0.094727,-6.694656,-0.908397,-0.671756
0.098633,0.996338,0.096680,-5.160306,3.587786,-0.923664
0.100098,1.009277,0.091553,-3.977099,2.877863,0.152672
0.105957,1.019775,0.083984,-5.335878,0.145038,1.435115
0.110596,1.017334,0.096191,-7.625954,-3.000000,1.229008
0.111328,1.017578,0.095215,-5.419847,0.923664,1.656489
0.105957,1.016602,0.071045,-4.770992,3.145038,1.541985
0.106934,1.014160,0.087402,-4.870229,0.839695,2.122137
0.107422,1.021240,0.081543,-6.122138,-1.259542,2.763359
0.116699,1.012451,0.085693,-5.916030,-0.633588,1.175573
0.113770,1.016602,0.095215,-6.305344,-1.496183,1.244275
0.120361,1.015381,0.106201,-5.458015,-0.473282,0.885496
0.114258,1.009277,0.077637,-4.290076,4.175572,-0.396947
0.107666,1.015137,0.084229,-6.374046,2.664122,0.045802
0.114502,1.017822,0.102295,-7.702290,-2.648855,1.312977
0.113037,0.994873,0.095703,-4.511450,0.786260,1.305344
0.118408,1.015381,0.089111,-3.145038,2.389313,0.801527
0.112305,1.015869,0.090088,-6.458015,-1.526718,1.396947
0.119873,1.002441,0.091553,-5.389313,-2.664122,1.045802
0.115723,1.005615,0.095215,-2.145038,-1.236641,0.763359
0.102783,1.014404,0.090820,-2.755725,-1.053435,-0.129771
0.115479,1.009033,0.098145,-4.129771,0.412214,0.045802
0.122070,1.015625,0.087891,-1.488550,1.877863,0.450382
0.111328,1.009033,0.091309,-0.290076,0.496183,0.312977
0.125000,1.030518,0.087402,-3.847328,-2.450382,-0.129771
0.125000,1.010010,0.090332,-4.465649,0.610687,-0.381679
0.103027,0.993164,0.090820,-3.015267,3.473282,0.419847
0.113525,1.008301,0.089844,-2.473282,2.877863,0.129771
0.114746,1.026611,0.075928,-4.679389,0.435115,-1.053435
0.127197,1.012695,0.075195,-2.816794,1.106870,-1.343511
0.104980,1.008545,0.078369,-2.320611,2.068702,-0.183206
0.108887,1.021729,0.056641,-6.427481,0.969466,-0.412214
0.116699,1.020020,0.076904,-6.465649,0.137405,0.083969
0.123047,1.009521,0.081299,-5.809160,-2.206107,0.725191
0.124023,1.021729,0.085693,-4.106870,-0.351145,0.000000
0.112793,1.015625,0.087158,-4.511450,0.557252,-0.824427
0.118164,1.010742,0.073730,-4.862596,0.625954,-0.603053
0.102539,1.017822,0.084229,-4.251908,-1.519084,0.618321
0.121094,1.019775,0.083496,-4.465649,-2.312977,-0.099237
0.119385,1.008789,0.079834,-1.908397,0.427481,-0.870229
0.104248,1.001953,0.070557,-3.946565,0.770992,-0.396947
0.109375,1.017822,0.071533,-6.000000,0.832061,-0.061069
0.126221,1.014893,0.079834,-5.251908,1.496183,0.198473
0.120605,1.013428,0.074463,-3.748092,1.977099,-0.717557
0.107422,1.012939,0.067383,-4.526718,0.610687,-0.885496
0.107910,1.009277,0.068604,-4.183206,-2.351145,0.267176
0.119873,1.004639,0.079590,-5.320611,-3.076336,0.847328
0.113770,1.005615,0.075439,-4.656488,-1.358779,0.259542
0.123535,1.023438,0.082031,-3.946565,-1.007634,0.038168
0.113525,1.015137,0.072510,-4.877862,0.541985,-0.061069
0.107422,1.015869,0.076172,-5.091603,-0.572519,0.038168
0.117188,1.020020,0.090576,-3.526718,-1.290076,0.465649
0.122803,1.012451,0.072266,-2.389313,0.916031,0.244275
0.120605,1.025391,0.078857,-2.687023,0.488550,-1.343511
0.106445,1.011475,0.071533,-5.526718,-2.572519,-1.450382
0.125732,1.010986,0.069580,-6.198473,-1.167939,0.312977
0.114990,1.008789,0.080811,-4.045802,3.000000,-0.167939
0.103516,0.999268,0.074219,-4.366412,0.908397,-0.603053
0.109375,1.008545,0.062988,-3.870229,-1.328244,-0.267176
0.108398,1.013184,0.075439,-5.519084,-2.419847,0.213740
0.112061,1.010986,0.080322,-5.450382,-0.725191,-0.320611
0.118408,1.021973,0.075195,-2.534351,2.198473,-0.870229
0.100342,1.020508,0.076416,-3.725191,0.068702,-0.419847
0.107422,1.012207,0.080566,-4.938931,-2.877863,-0.351145
0.126465,1.011719,0.075928,-3.053435,-1.923664,-1.160305
0.123291,1.010498,0.062012,-1.923664,0.870229,-1.137405
0.113281,1.014648,0.065918,-3.870229,0.030534,-1.175573
0.107910,1.005615,0.067627,-4.160306,-0.312977,-0.465649
0.109863,1.008545,0.069092,-3.893130,-0.160305,-0.526718
0.109863,1.020020,0.066650,-2.877863,-0.809160,-0.030534
0.120605,1.025391,0.062256,-4.053435,-1.824427,0.030534
0.119385,1.017334,0.065918,-4.816794,-0.404580,-0.312977
0.102783,1.005859,0.059814,-4.503817,1.343511,-0.961832
0.100830,1.006348,0.053955,-5.511450,-1.458015,-0.725191
0.122803,1.015625,0.063965,-4.954198,-1.885496,0.053435
0.128906,1.027100,0.059814,-4.801527,-0.022901,-0.717557
0.113037,1.013184,0.071289,-3.106870,1.992366,-2.038168
0.100830,1.011963,0.060547,-3.061069,0.282443,-2.557252
0.097656,1.008057,0.057373,-6.564886,-1.946565,-2.503817
0.106689,1.003906,0.057129,-6.770992,-0.175573,-2.251908
0.115723,1.018311,0.069580,-3.916031,1.633588,-2.175573
0.104492,1.016846,0.055176,-4.740458,0.183206,-1.396947
0.087891,1.012451,0.056885,-6.358778,-1.427481,-0.938931
0.100342,1.009033,0.076904,-7.778626,-2.503817,-0.610687
0.120361,1.010254,0.058838,-4.152672,1.412214,-1.679389
0.110352,1.021729,0.069092,-2.335878,1.709924,-2.366412
0.090820,1.022705,0.062500,-2.923664,0.648855,-1.900763
0.109863,1.008789,0.066406,-4.832061,0.694656,-0.717557
0.108154,1.030273,0.060059,-2.725191,3.587786,-1.358779
0.093506,1.000977,0.059082,-3.786260,2.106870,-1.267176
0.084717,1.001953,0.043457,-2.763359,-0.870229,-0.603053
0.092285,1.015137,0.049561,-2.832061,-0.908397,0.175573
0.110352,1.027832,0.055908,-4.435114,1.175573,1.122137
0.099854,1.025879,0.059326,-5.786260,0.221374,0.480916
0.095459,1.007324,0.056396,-5.679389,0.137405,-0.908397
0.099121,1.018066,0.063721,-3.923664,0.328244,-0.717557
0.110352,1.018799,0.055176,-3.877863,0.587786,0.183206
0.116699,1.019531,0.063232,-3.534351,1.290076,-0.541985
0.100586,1.005127,0.052979,-3.816794,-0.099237,-1.625954
0.095459,1.008789,0.053955,-3.984733,0.404580,-0.404580
0.098877,1.011230,0.045654,-4.625954,1.832061,-0.396947
0.094971,1.015137,0.051758,-6.099236,1.015267,-1.267176
0.102539,1.019043,0.055176,-5.282443,0.083969,-0.717557
0.102051,1.012939,0.060547,-3.725191,-0.022901,-1.213740
0.097900,1.020264,0.060303,-5.488550,-0.923664,-2.106870
0.098389,1.010986,0.051758,-4.122138,-0.480916,-2.671756
0.088135,1.005371,0.053955,-4.480916,0.580153,-3.290076
0.098633,1.017334,0.056152,-5.954198,0.007634,-2.916031
0.096680,1.008789,0.061035,-5.206107,1.038168,-3.251908
0.082764,1.009277,0.053955,-3.450382,3.022901,-2.511450
0.079590,1.005859,0.060791,-5.877862,-0.503817,-1.351145
0.092285,1.013428,0.061035,-7.160306,-2.374046,-0.778626
0.093994,1.020264,0.052734,-6.717557,-0.129771,-0.282443
0.086914,1.015137,0.050293,-7.396946,2.229008,-0.801527
0.092285,1.026855,0.059326,-8.343512,1.770992,-0.916031
0.090332,1.016602,0.057373,-7.427481,-0.435115,-0.931298
0.087646,1.012695,0.054688,-5.229008,-1.396947,-1.381679
0.091797,1.025391,0.063232,-4.893130,-1.740458,-1.221374
0.091064,1.022217,0.055176,-5.374046,-1.396947,-0.877863
0.082764,1.008545,0.063721,-4.946565,-0.954198,-0.503817
0.068604,1.010498,0.056152,-7.061069,-4.129771,0.824427
0.097900,1.018066,0.061279,-9.694656,-5.351145,1.358779
0.094238,1.014404,0.075439,-8.122137,-2.488550,0.053435
0.090820,1.012207,0.064209,-7.969466,-1.633588,-1.480916
0.088135,1.019775,0.067627,-7.213740,0.740458,-1.763359
0.087158,1.022461,0.067383,-7.770992,-0.992366,-0.862595
0.091797,1.008301,0.062744,-5.717557,-0.534351,-0.129771
0.087646,1.018555,0.065430,-4.832061,-0.961832,-0.328244
0.090820,1.014160,0.066650,-4.603054,-0.946565,-0.412214
0.099121,1.017578,0.072754,-4.923664,0.442748,-0.267176
0.082764,1.013184,0.066895,-4.893130,1.458015,-1.000000
0.075684,1.008057,0.072021,-6.641222,-0.442748,-0.946565
0.075928,1.007324,0.073486,-7.793893,-0.076336,-0.122137
0.089111,1.016602,0.074707,-7.167939,1.740458,0.381679
0.081299,1.017090,0.061768,-6.618320,2.725191,-0.381679
0.085449,1.017578,0.063965,-6.732824,0.603053,-0.564885
0.082520,1.013672,0.075195,-7.351145,-0.900763,-0.320611
0.081299,1.021240,0.074951,-5.946565,-0.206107,0.366412
0.083740,1.021729,0.069580,-5.511450,0.778626,0.801527
0.083252,1.024170,0.068115,-6.725191,-0.572519,1.061069
0.077881,1.003662,0.076904,-7.908397,-2.190840,0.610687
0.080078,0.995605,0.080078,-7.427481,-1.442748,1.198473
0.103271,1.026123,0.077148,-6.404580,0.183206,1.473282
0.088867,1.023682,0.079102,-5.572519,-0.656489,0.183206
0.082520,1.012939,0.071777,-5.847328,0.213740,0.511450
0.079834,1.014893,0.083008,-5.015267,2.450382,0.312977
0.085449,1.017578,0.085205,-5.801527,-0.679389,-0.488550
0.093750,1.019043,0.083008,-5.618320,-0.916031,-0.404580
0.093506,1.013672,0.077637,-4.290076,1.786260,-0.847328
0.081299,1.014160,0.075928,-4.358778,1.931298,-0.610687
0.078369,1.011719,0.083252,-5.908397,-1.374046,0.732824
0.084961,1.006104,0.082275,-4.664122,-0.488550,0.748092
0.087646,1.017090,0.076660,-3.801527,2.458015,0.343511
0.090332,1.014648,0.073730,-6.610687,-0.038168,0.267176
0.089355,1.013428,0.067139,-6.748092,-0.770992,0.114504
0.086670,1.010986,0.076172,-5.801527,-0.061069,-0.198473
0.086914,1.020752,0.081543,-4.282443,0.305344,0.312977
0.079102,1.020020,0.086914,-5.213740,-0.778626,1.717557
0.087158,1.019043,0.089111,-4.328244,-1.099237,1.488550
0.093750,1.025635,0.082031,-3.923664,-1.381679,0.992366
0.092773,1.012695,0.081543,-4.312977,-1.183206,0.335878
0.089600,1.013916,0.074463,-2.969466,0.610687,0.763359
0.080078,1.011719,0.074463,-4.099236,0.511450,0.824427
0.095459,1.017090,0.081787,-4.396946,0.358779,0.633588
0.089355,1.015381,0.075439,-4.847328,0.770992,1.114504
0.079590,1.026611,0.063721,-8.076336,-0.442748,2.267176
0.085205,1.010742,0.079346,-10.297709,-2.381679,3.274809
0.087402,1.007813,0.074707,-8.122137,-4.717557,3.358779
0.108887,1.022461,0.080566,-8.160305,-5.083970,2.954198
0.112793,1.037598,0.071533,-7.167939,-1.129771,3.656489
0.097900,1.026367,0.071289,-7.351145,0.916031,3.274809
0.099365,1.010986,0.082764,-6.709924,-1.427481,3.801527
0.090332,1.013916,0.089600,-9.557252,-4.022901,2.412214
0.104004,1.015137,0.094727,-9.312977,-2.541985,0.992366
0.097168,0.980713,0.093750,-4.641222,2.740458,1.290076
0.090820,0.991943,0.087158,-1.465649,2.603053,1.458015
0.096191,1.017090,0.094971,1.053435,-3.717557,2.183206
0.112793,1.007813,0.097900,5.641222,-7.442748,0.221374
0.112549,1.031250,0.094727,7.358778,-7.549618,0.412214
0.110352,0.996338,0.088135,13.488549,-4.396946,-1.053435
0.097900,0.978271,0.065186,21.832062,-1.946565,1.190840
0.090332,0.988525,0.054688,23.877863,-2.816794,1.893130
0.137451,1.000244,0.033203,34.152672,-0.190840,6.122138
0.118652,1.022949,0.028809,44.412212,2.129771,6.664122
0.120117,1.006104,-0.011719,40.618320,-0.664122,2.267176
0.119629,0.970947,-0.021973,37.854961,0.458015,3.534351
0.160156,1.010498,-0.025635,46.854961,7.366412,5.251908
0.186035,1.054199,-0.054932,58.145039,17.534351,0.809160
0.157227,1.022217,-0.084961,63.000000,26.305344,-6.259542
0.118408,1.017090,-0.111084,61.221375,29.496183,-7.496183
0.124268,1.020996,-0.127441,60.145039,30.236641,-11.961832
0.143555,0.992676,-0.166260,69.923668,35.633587,-15.343512
0.099854,0.956299,-0.200684,77.900764,35.625954,-15.908397
0.099854,0.938477,-0.254639,84.595421,29.503817,-14.000000
0.150879,0.927979,-0.292480,94.763359,23.564886,-14.381680
0.123047,0.919678,-0.327393,104.885500,11.404580,-17.206106
0.098389,0.864990,-0.417236,100.961830,3.358779,-23.145039
0.031250,0.826660,-0.458008,96.198471,-5.267176,-20.961832
0.031738,0.796143,-0.476807,95.694656,-14.404580,-7.427481
0.079834,0.769043,-0.467529,86.717560,-25.282442,-6.221374
0.050293,0.756836,-0.606201,85.213737,-29.702290,-7.832061
0.038818,0.659668,-0.573242,89.122139,-25.610687,-5.435114
0.019043,0.674316,-0.603027,79.862595,-25.343512,13.351145
0.055176,0.671631,-0.651123,79.274811,-18.290077,20.778625
0.092773,0.671875,-0.681641,86.488548,-10.229008,21.900763
0.031982,0.624756,-0.723877,95.328247,-13.282443,25.076336
0.054688,0.601807,-0.726563,100.534350,-24.198473,22.129770
0.107910,0.570801,-0.778320,112.145030,-15.496183,23.053434
0.102783,0.538086,-0.824951,122.389310,4.954198,24.511450
-0.021729,0.529297,-0.891602,99.992363,-6.938931,31.229008
0.038086,0.548340,-0.898193,73.854965,-30.793894,14.839695
0.041992,0.505371,-0.870361,55.916031,-30.503817,1.465649
0.002686,0.427002,-0.801758,42.412212,-30.801527,0.122137
0.060547,0.373779,-0.785889,36.000000,-15.946565,-10.900764
0.060547,0.327637,-0.839844,51.702290,21.328245,-24.358778
-0.018555,0.256592,-0.906738,77.694656,27.671755,-20.641222
-0.077881,0.275146,-0.986572,70.557251,-5.709924,-6.282443
0.154053,0.288818,-0.993896,55.961834,-18.458015,-2.877863
0.216797,0.240479,-1.052979,58.488548,-7.580153,-7.114504
-0.049805,0.219727,-1.011719,35.984734,-33.717556,0.916031
0.059082,0.146240,-0.926025,27.335878,-40.007633,2.236641
0.134521,0.086426,-0.959717,72.351143,13.786260,-1.099237
-0.241455,0.102051,-1.077881,89.679390,-2.480916,-1.137405
-0.226563,0.135010,-1.002441,33.282444,-79.167938,-0.374046
-0.006836,0.107422,-0.830078,0.152672,-59.564884,-10.221375
-0.035645,0.083008,-0.886475,19.480917,29.801527,-18.259542
-0.139893,0.050781,-1.041992,2.030534,18.389313,-4.083970
-0.044678,0.027588,-0.954346,-10.076336,-13.778625,2.297710
-0.050293,0.017822,-0.869873,6.625954,-0.526718,2.503817
-0.038330,0.031250,-0.892334,24.465649,14.816793,7.175572
-0.076416,0.049805,-0.969482,33.458015,13.793893,12.473283
